purchase_id,product_id,supplier_id,purchase_date,batch_number,expiry_date,quantity_purchased,purchase_price
1255,133,12,2023-07-19,B133_20230719,2025-07-18,247,63.89
1256,133,12,2023-08-09,B133_20230809,2025-08-08,288,63.89
1257,133,12,2023-09-01,B133_20230901,2025-08-31,281,63.89
1258,133,12,2023-09-20,B133_20230920,2025-09-19,259,63.89
1259,133,12,2023-10-11,B133_20231011,2025-10-10,214,63.89
1260,133,12,2023-11-04,B133_20231104,2025-11-03,255,63.89
1261,133,12,2023-11-22,B133_20231122,2025-11-21,282,63.89
1262,133,12,2023-12-12,B133_20231212,2025-12-11,262,63.89
1263,133,12,2023-12-30,B133_20231230,2025-12-29,284,63.89
1264,133,12,2024-01-21,B133_20240121,2026-01-20,225,63.89
1265,133,12,2024-02-12,B133_20240212,2026-02-11,266,63.89
1266,133,12,2024-03-01,B133_20240301,2026-03-01,260,63.89
1267,133,12,2024-03-20,B133_20240320,2026-03-20,295,63.89
1268,134,11,2023-04-01,B134_20230401,2025-03-31,419,86.08
1269,134,11,2023-05-17,B134_20230517,2025-05-16,363,86.08
1270,134,11,2023-06-26,B134_20230626,2025-06-25,403,86.08
1271,134,11,2023-08-08,B134_20230808,2025-08-07,454,86.08
1272,134,11,2023-09-15,B134_20230915,2025-09-14,385,86.08
1273,134,11,2023-10-20,B134_20231020,2025-10-19,362,86.08
1274,134,11,2023-11-24,B134_20231124,2025-11-23,387,86.08
1275,134,11,2024-01-13,B134_20240113,2026-01-12,402,86.08
1276,134,11,2024-02-21,B134_20240221,2026-02-20,379,86.08
1277,134,11,2024-03-28,B134_20240328,2026-03-28,426,86.08
1278,135,11,2023-04-01,B135_20230401,2025-03-31,917,29.63
1279,135,11,2023-06-12,B135_20230612,2025-06-11,974,29.63
1280,135,11,2023-09-08,B135_20230908,2025-09-07,945,29.63
1281,135,11,2023-12-08,B135_20231208,2025-12-07,873,29.63
1282,135,11,2024-02-22,B135_20240222,2026-02-21,885,29.63
1283,136,12,2023-04-01,B136_20230401,2025-03-31,784,112.56
1284,136,12,2023-06-10,B136_20230610,2025-06-09,641,112.56
1285,136,12,2023-08-30,B136_20230830,2025-08-29,801,112.56
1286,136,12,2023-12-03,B136_20231203,2025-12-02,679,112.56
1287,136,12,2024-03-05,B136_20240305,2026-03-05,692,112.56
1288,137,12,2023-04-01,B137_20230401,2025-03-31,454,149.77
1289,137,12,2023-05-15,B137_20230515,2025-05-14,398,149.77
1290,137,12,2023-07-03,B137_20230703,2025-07-02,358,149.77
1291,137,12,2023-08-13,B137_20230813,2025-08-12,393,149.77
1292,137,12,2023-09-26,B137_20230926,2025-09-25,450,149.77
1293,137,12,2023-11-07,B137_20231107,2025-11-06,415,149.77
1294,137,12,2023-12-27,B137_20231227,2025-12-26,482,149.77
1295,137,12,2024-02-06,B137_20240206,2026-02-05,449,149.77
1296,137,12,2024-03-19,B137_20240319,2026-03-19,375,149.77
1297,138,12,2023-04-01,B138_20230401,2025-03-31,857,76.82
1298,138,12,2023-06-22,B138_20230622,2025-06-21,953,76.82
1299,138,12,2023-09-21,B138_20230921,2025-09-20,1058,76.82
1300,138,12,2023-11-25,B138_20231125,2025-11-24,1135,76.82
1301,138,12,2024-01-29,B138_20240129,2026-01-28,1077,76.82
1302,139,12,2023-04-01,B139_20230401,2025-03-31,662,61.58
1303,139,12,2023-05-15,B139_20230515,2025-05-14,528,61.58
1304,139,12,2023-06-26,B139_20230626,2025-06-25,585,61.58
1305,139,12,2023-08-01,B139_20230801,2025-07-31,685,61.58
1306,139,12,2023-09-09,B139_20230909,2025-09-08,638,61.58
1307,139,12,2023-10-16,B139_20231016,2025-10-15,517,61.58
1308,139,12,2023-11-27,B139_20231127,2025-11-26,671,61.58
1309,139,12,2024-01-14,B139_20240114,2026-01-13,636,61.58
1310,139,12,2024-02-29,B139_20240229,2026-02-28,592,61.58
1311,140,10,2023-04-01,B140_20230401,2025-03-31,716,138.59
1312,140,10,2023-06-21,B140_20230621,2025-06-20,623,138.59
1313,140,10,2023-09-20,B140_20230920,2025-09-19,677,138.59
1314,140,10,2023-12-12,B140_20231212,2025-12-11,714,138.59
1315,140,10,2024-02-28,B140_20240228,2026-02-27,734,138.59
1316,141,11,2023-04-01,B141_20230401,2025-03-31,386,99.97
1317,141,11,2023-05-14,B141_20230514,2025-05-13,464,99.97
1318,141,11,2023-06-30,B141_20230630,2025-06-29,445,99.97
1319,141,11,2023-08-14,B141_20230814,2025-08-13,397,99.97
1320,141,11,2023-09-26,B141_20230926,2025-09-25,386,99.97
1321,141,11,2023-11-06,B141_20231106,2025-11-05,374,99.97
1322,141,11,2023-12-14,B141_20231214,2025-12-13,376,99.97
1323,141,11,2024-01-23,B141_20240123,2026-01-22,413,99.97
1324,141,11,2024-03-08,B141_20240308,2026-03-08,408,99.97
1325,142,10,2023-04-01,B142_20230401,2025-03-31,797,135.15
1326,142,10,2023-06-11,B142_20230611,2025-06-10,689,135.15
1327,142,10,2023-08-29,B142_20230829,2025-08-28,650,135.15
1328,142,10,2023-11-05,B142_20231105,2025-11-04,613,135.15
1329,142,10,2024-02-03,B142_20240203,2026-02-02,739,135.15
1330,143,10,2023-04-01,B143_20230401,2025-03-31,445,125.92
1331,143,10,2023-05-07,B143_20230507,2025-05-06,384,125.92
1332,143,10,2023-06-21,B143_20230621,2025-06-20,375,125.92
1333,143,10,2023-08-02,B143_20230802,2025-08-01,479,125.92
1334,143,10,2023-09-18,B143_20230918,2025-09-17,421,125.92
1335,143,10,2023-11-01,B143_20231101,2025-10-31,389,125.92
1336,143,10,2023-12-11,B143_20231211,2025-12-10,360,125.92
1337,143,10,2024-01-27,B143_20240127,2026-01-26,464,125.92
1338,143,10,2024-03-09,B143_20240309,2026-03-09,368,125.92
1339,144,12,2023-04-01,B144_20230401,2025-03-31,305,134.37
1340,144,12,2023-04-21,B144_20230421,2025-04-20,248,134.37
1341,144,12,2023-05-09,B144_20230509,2025-05-08,307,134.37
1342,144,12,2023-05-30,B144_20230530,2025-05-29,248,134.37
1343,144,12,2023-06-23,B144_20230623,2025-06-22,269,134.37
1344,144,12,2023-07-12,B144_20230712,2025-07-11,286,134.37
1345,144,12,2023-08-03,B144_20230803,2025-08-02,315,134.37
1346,144,12,2023-08-22,B144_20230822,2025-08-21,239,134.37
1347,144,12,2023-09-10,B144_20230910,2025-09-09,254,134.37
1348,144,12,2023-10-05,B144_20231005,2025-10-04,305,134.37
1349,144,12,2023-10-24,B144_20231024,2025-10-23,314,134.37
1350,144,12,2023-11-16,B144_20231116,2025-11-15,248,134.37
1351,144,12,2023-12-11,B144_20231211,2025-12-10,242,134.37
1352,144,12,2024-01-04,B144_20240104,2026-01-03,307,134.37
1353,144,12,2024-01-28,B144_20240128,2026-01-27,279,134.37
1354,144,12,2024-02-21,B144_20240221,2026-02-20,295,134.37
1355,144,12,2024-03-12,B144_20240312,2026-03-12,267,134.37
1356,145,12,2023-04-01,B145_20230401,2025-03-31,559,27.71
1357,145,12,2023-05-20,B145_20230520,2025-05-19,669,27.71
1358,145,12,2023-06-25,B145_20230625,2025-06-24,620,27.71
1359,145,12,2023-08-06,B145_20230806,2025-08-05,626,27.71
1360,145,12,2023-09-25,B145_20230925,2025-09-24,584,27.71
1361,145,12,2023-11-14,B145_20231114,2025-11-13,520,27.71
1362,145,12,2023-12-27,B145_20231227,2025-12-26,578,27.71
1363,145,12,2024-02-13,B145_20240213,2026-02-12,545,27.71
1364,145,12,2024-03-26,B145_20240326,2026-03-26,623,27.71
1365,146,14,2023-04-01,B146_20230401,2023-08-29,688,83.53
1366,146,14,2023-05-17,B146_20230517,2023-10-14,596,83.53
1367,146,14,2023-07-06,B146_20230706,2023-12-03,571,83.53
1368,146,14,2023-08-20,B146_20230820,2024-01-17,579,83.53
1369,146,14,2023-09-29,B146_20230929,2024-02-26,514,83.53
1370,146,14,2023-11-10,B146_20231110,2024-04-08,515,83.53
1371,146,14,2023-12-23,B146_20231223,2024-05-21,520,83.53
1372,146,14,2024-02-11,B146_20240211,2024-07-10,605,83.53
1373,146,14,2024-03-24,B146_20240324,2024-08-21,685,83.53
1374,147,15,2023-04-01,B147_20230401,2023-08-29,554,59.72
1375,147,15,2023-05-13,B147_20230513,2023-10-10,557,59.72
1376,147,15,2023-06-18,B147_20230618,2023-11-15,647,59.72
1377,147,15,2023-07-30,B147_20230730,2023-12-27,613,59.72
1378,147,15,2023-09-15,B147_20230915,2024-02-12,573,59.72
1379,147,15,2023-10-25,B147_20231025,2024-03-23,541,59.72
1380,147,15,2023-12-09,B147_20231209,2024-05-07,655,59.72
1381,147,15,2024-01-24,B147_20240124,2024-06-22,674,59.72
1382,147,15,2024-02-28,B147_20240228,2024-07-27,636,59.72
1383,148,13,2023-04-01,B148_20230401,2023-08-29,680,36.75
1384,148,13,2023-05-10,B148_20230510,2023-10-07,611,36.75
1385,148,13,2023-06-20,B148_20230620,2023-11-17,660,36.75
1386,148,13,2023-08-09,B148_20230809,2024-01-06,607,36.75
1387,148,13,2023-09-18,B148_20230918,2024-02-15,598,36.75
1388,148,13,2023-10-25,B148_20231025,2024-03-23,520,36.75
1389,148,13,2023-12-06,B148_20231206,2024-05-04,513,36.75
1390,148,13,2024-01-25,B148_20240125,2024-06-23,510,36.75
1391,148,13,2024-03-06,B148_20240306,2024-08-03,655,36.75
1392,149,14,2023-04-01,B149_20230401,2023-08-29,1065,69.32
1393,149,14,2023-07-04,B149_20230704,2023-12-01,1090,69.32
1394,149,14,2023-10-04,B149_20231004,2024-03-02,947,69.32
1395,149,14,2023-12-08,B149_20231208,2024-05-06,894,69.32
1396,149,14,2024-03-04,B149_20240304,2024-08-01,1125,69.32
1397,150,15,2023-04-01,B150_20230401,2023-08-29,529,54.28
1398,150,15,2023-05-17,B150_20230517,2023-10-14,682,54.28
1399,150,15,2023-07-02,B150_20230702,2023-11-29,636,54.28
1400,150,15,2023-08-18,B150_20230818,2024-01-15,615,54.28
1401,150,15,2023-10-02,B150_20231002,2024-02-29,564,54.28
1402,150,15,2023-11-10,B150_20231110,2024-04-08,685,54.28
1403,150,15,2023-12-28,B150_20231228,2024-05-26,652,54.28
1404,150,15,2024-02-16,B150_20240216,2024-07-15,626,54.28
1405,150,15,2024-03-27,B150_20240327,2024-08-24,637,54.28
1406,151,14,2023-04-01,B151_20230401,2023-08-29,1227,81.35
1407,151,14,2023-06-10,B151_20230610,2023-11-07,1310,81.35
1408,151,14,2023-08-23,B151_20230823,2024-01-20,1207,81.35
1409,151,14,2023-11-26,B151_20231126,2024-04-24,1416,81.35
1410,151,14,2024-02-26,B151_20240226,2024-07-25,1601,81.35
1411,152,14,2023-04-01,B152_20230401,2023-08-29,904,29.07
1412,152,14,2023-06-15,B152_20230615,2023-11-12,1126,29.07
1413,152,14,2023-09-18,B152_20230918,2024-02-15,1033,29.07
1414,152,14,2023-12-12,B152_20231212,2024-05-10,1019,29.07
1415,152,14,2024-03-15,B152_20240315,2024-08-12,998,29.07
1416,153,13,2023-04-01,B153_20230401,2023-08-29,1073,63.77
1417,153,13,2023-06-12,B153_20230612,2023-11-09,954,63.77
1418,153,13,2023-08-26,B153_20230826,2024-01-23,900,63.77
1419,153,13,2023-11-27,B153_20231127,2024-04-25,1138,63.77
1420,153,13,2024-02-26,B153_20240226,2024-07-25,1062,63.77
1421,154,13,2023-04-01,B154_20230401,2023-08-29,427,36.9
1422,154,13,2023-05-06,B154_20230506,2023-10-03,362,36.9
1423,154,13,2023-06-12,B154_20230612,2023-11-09,434,36.9
1424,154,13,2023-07-17,B154_20230717,2023-12-14,356,36.9
1425,154,13,2023-09-03,B154_20230903,2024-01-31,531,36.9
1426,154,13,2023-10-23,B154_20231023,2024-03-21,448,36.9
1427,154,13,2023-12-09,B154_20231209,2024-05-07,367,36.9
1428,154,13,2024-01-20,B154_20240120,2024-06-18,331,36.9
1429,154,13,2024-02-25,B154_20240225,2024-07-24,373,36.9
1430,155,15,2023-04-01,B155_20230401,2023-08-29,467,103.93
1431,155,15,2023-05-18,B155_20230518,2023-10-15,475,103.93
1432,155,15,2023-06-24,B155_20230624,2023-11-21,558,103.93
1433,155,15,2023-08-13,B155_20230813,2024-01-10,586,103.93
1434,155,15,2023-09-22,B155_20230922,2024-02-19,570,103.93
1435,155,15,2023-10-28,B155_20231028,2024-03-26,473,103.93
1436,155,15,2023-12-08,B155_20231208,2024-05-06,544,103.93
1437,155,15,2024-01-20,B155_20240120,2024-06-18,569,103.93
1438,155,15,2024-02-27,B155_20240227,2024-07-26,485,103.93
1439,156,14,2023-04-01,B156_20230401,2023-08-29,250,92.86
1440,156,14,2023-04-24,B156_20230424,2023-09-21,238,92.86
1441,156,14,2023-05-13,B156_20230513,2023-10-10,262,92.86
1442,156,14,2023-06-07,B156_20230607,2023-11-04,254,92.86
1443,156,14,2023-06-25,B156_20230625,2023-11-22,255,92.86
1444,156,14,2023-07-17,B156_20230717,2023-12-14,320,92.86
1445,156,14,2023-08-11,B156_20230811,2024-01-08,308,92.86
1446,156,14,2023-09-02,B156_20230902,2024-01-30,303,92.86
1447,156,14,2023-09-27,B156_20230927,2024-02-24,279,92.86
1448,156,14,2023-10-19,B156_20231019,2024-03-17,245,92.86
1449,156,14,2023-11-12,B156_20231112,2024-04-10,253,92.86
1450,156,14,2023-12-06,B156_20231206,2024-05-04,269,92.86
1451,156,14,2023-12-31,B156_20231231,2024-05-29,241,92.86
1452,156,14,2024-01-25,B156_20240125,2024-06-23,277,92.86
1453,156,14,2024-02-15,B156_20240215,2024-07-14,308,92.86
1454,156,14,2024-03-04,B156_20240304,2024-08-01,250,92.86
1455,156,14,2024-03-23,B156_20240323,2024-08-20,245,92.86
1456,157,14,2023-04-01,B157_20230401,2023-08-29,436,43.72
1457,157,14,2023-04-25,B157_20230425,2023-09-22,456,43.72
1458,157,14,2023-05-16,B157_20230516,2023-10-13,406,43.72
1459,157,14,2023-06-09,B157_20230609,2023-11-06,438,43.72
1460,157,14,2023-07-03,B157_20230703,2023-11-30,455,43.72
1461,157,14,2023-07-28,B157_20230728,2023-12-25,408,43.72
1462,157,14,2023-08-18,B157_20230818,2024-01-15,397,43.72
1463,157,14,2023-09-06,B157_20230906,2024-02-03,387,43.72
1464,157,14,2023-09-24,B157_20230924,2024-02-21,400,43.72
1465,157,14,2023-10-14,B157_20231014,2024-03-12,354,43.72
1466,157,14,2023-11-08,B157_20231108,2024-04-06,360,43.72
1467,157,14,2023-11-28,B157_20231128,2024-04-26,456,43.72
1468,157,14,2023-12-19,B157_20231219,2024-05-17,355,43.72
1469,157,14,2024-01-12,B157_20240112,2024-06-10,349,43.72
1470,157,14,2024-02-05,B157_20240205,2024-07-04,364,43.72
1471,157,14,2024-02-25,B157_20240225,2024-07-24,440,43.72
1472,157,14,2024-03-18,B157_20240318,2024-08-15,378,43.72
1473,158,13,2023-04-01,B158_20230401,2023-08-29,455,22.49
1474,158,13,2023-04-25,B158_20230425,2023-09-22,528,22.49
1475,158,13,2023-05-17,B158_20230517,2023-10-14,523,22.49
1476,158,13,2023-06-04,B158_20230604,2023-11-01,564,22.49
1477,158,13,2023-06-28,B158_20230628,2023-11-25,459,22.49
1478,158,13,2023-07-18,B158_20230718,2023-12-15,465,22.49
1479,158,13,2023-08-06,B158_20230806,2024-01-03,586,22.49
1480,158,13,2023-08-25,B158_20230825,2024-01-22,564,22.49
1481,158,13,2023-09-17,B158_20230917,2024-02-14,578,22.49
1482,158,13,2023-10-09,B158_20231009,2024-03-07,501,22.49
1483,158,13,2023-11-03,B158_20231103,2024-04-01,531,22.49
1484,158,13,2023-11-28,B158_20231128,2024-04-26,447,22.49
1485,158,13,2023-12-20,B158_20231220,2024-05-18,504,22.49
1486,158,13,2024-01-13,B158_20240113,2024-06-11,448,22.49
1487,158,13,2024-02-05,B158_20240205,2024-07-04,549,22.49
1488,158,13,2024-02-23,B158_20240223,2024-07-22,558,22.49
1489,158,13,2024-03-16,B158_20240316,2024-08-13,581,22.49
1490,159,14,2023-04-01,B159_20230401,2023-08-29,303,100.14
1491,159,14,2023-05-15,B159_20230515,2023-10-12,273,100.14
1492,159,14,2023-06-22,B159_20230622,2023-11-19,309,100.14
1493,159,14,2023-08-05,B159_20230805,2024-01-02,330,100.14
1494,159,14,2023-09-19,B159_20230919,2024-02-16,267,100.14
1495,159,14,2023-10-26,B159_20231026,2024-03-24,244,100.14
1496,159,14,2023-12-13,B159_20231213,2024-05-11,338,100.14
1497,159,14,2024-01-28,B159_20240128,2024-06-26,323,100.14
1498,159,14,2024-03-08,B159_20240308,2024-08-05,270,100.14
1499,160,14,2023-04-01,B160_20230401,2023-08-29,623,94.38
1500,160,14,2023-07-02,B160_20230702,2023-11-29,705,94.38
1501,160,14,2023-09-23,B160_20230923,2024-02-20,601,94.38
1502,160,14,2023-12-03,B160_20231203,2024-05-01,778,94.38
1503,160,14,2024-02-12,B160_20240212,2024-07-11,770,94.38
1504,161,14,2023-04-01,B161_20230401,2023-08-29,343,58.1
1505,161,14,2023-04-19,B161_20230419,2023-09-16,450,58.1
1506,161,14,2023-05-10,B161_20230510,2023-10-07,372,58.1
1507,161,14,2023-06-04,B161_20230604,2023-11-01,400,58.1
1508,161,14,2023-06-23,B161_20230623,2023-11-20,421,58.1
1509,161,14,2023-07-14,B161_20230714,2023-12-11,384,58.1
1510,161,14,2023-08-08,B161_20230808,2024-01-05,361,58.1
1511,161,14,2023-09-02,B161_20230902,2024-01-30,410,58.1
1512,161,14,2023-09-25,B161_20230925,2024-02-22,381,58.1
1513,161,14,2023-10-17,B161_20231017,2024-03-15,429,58.1
1514,161,14,2023-11-05,B161_20231105,2024-04-03,374,58.1
1515,161,14,2023-11-29,B161_20231129,2024-04-27,345,58.1
1516,161,14,2023-12-20,B161_20231220,2024-05-18,442,58.1
1517,161,14,2024-01-10,B161_20240110,2024-06-08,421,58.1
1518,161,14,2024-02-01,B161_20240201,2024-06-30,418,58.1
1519,161,14,2024-02-19,B161_20240219,2024-07-18,443,58.1
1520,161,14,2024-03-08,B161_20240308,2024-08-05,396,58.1
1521,161,14,2024-03-28,B161_20240328,2024-08-25,417,58.1
1522,162,13,2023-04-01,B162_20230401,2023-08-29,641,101.17
1523,162,13,2023-06-24,B162_20230624,2023-11-21,764,101.17
1524,162,13,2023-09-06,B162_20230906,2024-02-03,744,101.17
1525,162,13,2023-12-02,B162_20231202,2024-04-30,729,101.17
1526,162,13,2024-02-18,B162_20240218,2024-07-17,783,101.17
1527,163,13,2023-04-01,B163_20230401,2023-08-29,381,60.84
1528,163,13,2023-04-23,B163_20230423,2023-09-20,366,60.84
1529,163,13,2023-05-15,B163_20230515,2023-10-12,421,60.84
1530,163,13,2023-06-08,B163_20230608,2023-11-05,410,60.84
1531,163,13,2023-06-26,B163_20230626,2023-11-23,401,60.84
1532,163,13,2023-07-19,B163_20230719,2023-12-16,407,60.84
1533,163,13,2023-08-10,B163_20230810,2024-01-07,375,60.84
1534,163,13,2023-08-29,B163_20230829,2024-01-26,397,60.84
1535,163,13,2023-09-21,B163_20230921,2024-02-18,458,60.84
1536,163,13,2023-10-14,B163_20231014,2024-03-12,443,60.84
1537,163,13,2023-11-05,B163_20231105,2024-04-03,418,60.84
1538,163,13,2023-11-27,B163_20231127,2024-04-25,362,60.84
1539,163,13,2023-12-18,B163_20231218,2024-05-16,447,60.84
1540,163,13,2024-01-11,B163_20240111,2024-06-09,419,60.84
1541,163,13,2024-01-31,B163_20240131,2024-06-29,426,60.84
1542,163,13,2024-02-25,B163_20240225,2024-07-24,459,60.84
1543,163,13,2024-03-18,B163_20240318,2024-08-15,448,60.84
1544,164,15,2023-04-01,B164_20230401,2023-08-29,579,30.36
1545,164,15,2023-05-07,B164_20230507,2023-10-04,614,30.36
1546,164,15,2023-06-17,B164_20230617,2023-11-14,571,30.36
1547,164,15,2023-07-29,B164_20230729,2023-12-26,633,30.36
1548,164,15,2023-09-17,B164_20230917,2024-02-14,673,30.36
1549,164,15,2023-11-02,B164_20231102,2024-03-31,601,30.36
1550,164,15,2023-12-12,B164_20231212,2024-05-10,661,30.36
1551,164,15,2024-01-21,B164_20240121,2024-06-19,562,30.36
1552,164,15,2024-03-11,B164_20240311,2024-08-08,533,30.36
1553,165,14,2023-04-01,B165_20230401,2023-08-29,448,108.85
1554,165,14,2023-05-11,B165_20230511,2023-10-08,476,108.85
1555,165,14,2023-06-25,B165_20230625,2023-11-22,439,108.85
1556,165,14,2023-08-06,B165_20230806,2024-01-03,401,108.85
1557,165,14,2023-09-19,B165_20230919,2024-02-16,409,108.85
1558,165,14,2023-11-03,B165_20231103,2024-04-01,403,108.85
1559,165,14,2023-12-17,B165_20231217,2024-05-15,415,108.85
1560,165,14,2024-01-24,B165_20240124,2024-06-22,416,108.85
1561,165,14,2024-03-01,B165_20240301,2024-07-29,416,108.85
1562,166,14,2023-04-01,B166_20230401,2023-08-29,600,69.79
1563,166,14,2023-05-18,B166_20230518,2023-10-15,605,69.79
1564,166,14,2023-07-05,B166_20230705,2023-12-02,519,69.79
1565,166,14,2023-08-13,B166_20230813,2024-01-10,534,69.79
1566,166,14,2023-09-23,B166_20230923,2024-02-20,571,69.79
1567,166,14,2023-11-11,B166_20231111,2024-04-09,535,69.79
1568,166,14,2023-12-21,B166_20231221,2024-05-19,650,69.79
1569,166,14,2024-02-09,B166_20240209,2024-07-08,569,69.79
1570,166,14,2024-03-20,B166_20240320,2024-08-17,566,69.79
1571,167,15,2023-04-01,B167_20230401,2023-08-29,510,57.83
1572,167,15,2023-05-14,B167_20230514,2023-10-11,547,57.83
1573,167,15,2023-06-23,B167_20230623,2023-11-20,613,57.83
1574,167,15,2023-08-02,B167_20230802,2023-12-30,598,57.83
1575,167,15,2023-09-08,B167_20230908,2024-02-05,533,57.83
1576,167,15,2023-10-26,B167_20231026,2024-03-24,624,57.83
1577,167,15,2023-12-12,B167_20231212,2024-05-10,587,57.83
1578,167,15,2024-01-31,B167_20240131,2024-06-29,578,57.83
1579,167,15,2024-03-07,B167_20240307,2024-08-04,606,57.83
1580,168,15,2023-04-01,B168_20230401,2023-08-29,454,44.3
1581,168,15,2023-04-24,B168_20230424,2023-09-21,430,44.3
1582,168,15,2023-05-15,B168_20230515,2023-10-12,342,44.3
1583,168,15,2023-06-02,B168_20230602,2023-10-30,415,44.3
1584,168,15,2023-06-23,B168_20230623,2023-11-20,367,44.3
1585,168,15,2023-07-16,B168_20230716,2023-12-13,377,44.3
1586,168,15,2023-08-04,B168_20230804,2024-01-01,386,44.3
1587,168,15,2023-08-26,B168_20230826,2024-01-23,360,44.3
1588,168,15,2023-09-13,B168_20230913,2024-02-10,375,44.3
1589,168,15,2023-10-05,B168_20231005,2024-03-03,394,44.3
1590,168,15,2023-10-28,B168_20231028,2024-03-26,392,44.3
1591,168,15,2023-11-17,B168_20231117,2024-04-15,381,44.3
1592,168,15,2023-12-12,B168_20231212,2024-05-10,383,44.3
1593,168,15,2024-01-02,B168_20240102,2024-05-31,359,44.3
1594,168,15,2024-01-26,B168_20240126,2024-06-24,342,44.3
1595,168,15,2024-02-16,B168_20240216,2024-07-15,427,44.3
1596,168,15,2024-03-07,B168_20240307,2024-08-04,365,44.3
1597,168,15,2024-03-25,B168_20240325,2024-08-22,410,44.3
1598,169,15,2023-04-01,B169_20230401,2023-08-29,461,25.93
1599,169,15,2023-04-19,B169_20230419,2023-09-16,500,25.93
1600,169,15,2023-05-11,B169_20230511,2023-10-08,562,25.93
1601,169,15,2023-05-29,B169_20230529,2023-10-26,534,25.93
1602,169,15,2023-06-16,B169_20230616,2023-11-13,545,25.93
1603,169,15,2023-07-04,B169_20230704,2023-12-01,449,25.93
1604,169,15,2023-07-23,B169_20230723,2023-12-20,507,25.93
1605,169,15,2023-08-16,B169_20230816,2024-01-13,461,25.93
1606,169,15,2023-09-07,B169_20230907,2024-02-04,516,25.93
1607,169,15,2023-09-27,B169_20230927,2024-02-24,474,25.93
1608,169,15,2023-10-15,B169_20231015,2024-03-13,488,25.93
1609,169,15,2023-11-03,B169_20231103,2024-04-01,545,25.93
1610,169,15,2023-11-25,B169_20231125,2024-04-23,539,25.93
1611,169,15,2023-12-15,B169_20231215,2024-05-13,507,25.93
1612,169,15,2024-01-03,B169_20240103,2024-06-01,521,25.93
1613,169,15,2024-01-22,B169_20240122,2024-06-20,486,25.93
1614,169,15,2024-02-10,B169_20240210,2024-07-09,519,25.93
1615,169,15,2024-03-02,B169_20240302,2024-07-30,563,25.93
1616,169,15,2024-03-23,B169_20240323,2024-08-20,497,25.93
1617,170,15,2023-04-01,B170_20230401,2023-08-29,938,42.48
1618,170,15,2023-06-06,B170_20230606,2023-11-03,1014,42.48
1619,170,15,2023-09-08,B170_20230908,2024-02-05,912,42.48
1620,170,15,2023-12-11,B170_20231211,2024-05-09,994,42.48
1621,170,15,2024-02-21,B170_20240221,2024-07-20,850,42.48
