sales_id,product_id,sale_date,retailer_id,quantity_sold,selling_price
2143,84,2023-08-28,193,110,38.17
2144,87,2023-08-28,33,243,108.7
2145,93,2023-08-28,50,18,169.02
2146,94,2023-08-28,142,96,105.39
2147,96,2023-08-28,98,104,140.95
2148,97,2023-08-28,48,40,104.07
2149,98,2023-08-28,57,48,159.76
2150,99,2023-08-28,140,144,183.66
2151,101,2023-08-28,82,21,114.14
2152,102,2023-08-28,108,83,179.35
2153,103,2023-08-28,63,19,116.9
2154,105,2023-08-28,14,37,102.89
2155,107,2023-08-28,113,134,150.2
2156,108,2023-08-28,70,96,136.26
2157,109,2023-08-28,13,108,186.35
2158,110,2023-08-28,93,25,87.88
2159,111,2023-08-28,184,94,98.07
2160,112,2023-08-28,29,178,90.89
2161,113,2023-08-28,2,100,77.74
2162,119,2023-08-28,117,133,61.91
2163,121,2023-08-28,6,47,26.12
2164,122,2023-08-28,208,93,30.04
2165,123,2023-08-28,78,86,160.83
2166,125,2023-08-28,45,45,103.27
2167,126,2023-08-28,60,201,133.83
2168,127,2023-08-28,120,51,129.55
2169,129,2023-08-28,43,143,121.52
2170,131,2023-08-28,122,106,34.3
2171,132,2023-08-28,120,91,141.34
2172,135,2023-08-28,33,106,35.77
2173,138,2023-08-28,40,100,90.17
2174,141,2023-08-28,216,88,110.5
2175,142,2023-08-28,53,66,144.48
2176,143,2023-08-28,16,165,136.43
2177,146,2023-08-28,33,99,90.98
2178,147,2023-08-28,51,81,66.61
2179,151,2023-08-28,199,46,86.78
2180,153,2023-08-28,99,14,68.95
2181,154,2023-08-28,156,184,40.11
2182,155,2023-08-28,203,87,111.77
2183,156,2023-08-28,29,327,97.2
2184,157,2023-08-28,55,261,46.54
2185,158,2023-08-28,58,129,23.24
2186,159,2023-08-28,184,122,105.86
2187,161,2023-08-28,214,150,59.03
2188,163,2023-08-28,86,97,64.2
2189,164,2023-08-28,169,117,33.42
2190,165,2023-08-28,174,75,113.82
2191,166,2023-08-28,20,163,74.98
2192,167,2023-08-28,100,165,62.11
2193,168,2023-08-28,57,98,48.62
2194,169,2023-08-28,5,98,27.85
2195,1,2023-09-04,56,100,45.56
2196,2,2023-09-04,127,46,18.52
2197,3,2023-09-04,185,40,14.99
2198,4,2023-09-04,15,165,8.21
2199,5,2023-09-04,169,79,37.68
2200,6,2023-09-04,141,108,11.58
2201,7,2023-09-04,58,15,46.66
2202,9,2023-09-04,183,88,20.99
2203,10,2023-09-04,56,140,14.98
2204,11,2023-09-04,49,137,27.74
2205,13,2023-09-04,24,82,41.96
2206,15,2023-09-04,160,117,45.15
2207,16,2023-09-04,36,139,37.98
2208,17,2023-09-04,59,53,8.78
2209,20,2023-09-04,137,86,18.96
2210,24,2023-09-04,81,82,32.17
2211,27,2023-09-04,123,438,11.68
2212,28,2023-09-04,78,72,43.29
2213,29,2023-09-04,175,55,34.31
2214,30,2023-09-04,187,62,35.69
2215,31,2023-09-04,10,154,46.64
2216,32,2023-09-04,102,99,35.91
2217,33,2023-09-04,4,89,25.9
2218,35,2023-09-04,44,49,30.76
2219,36,2023-09-04,7,356,9.91
2220,38,2023-09-04,145,72,29.31
2221,39,2023-09-04,104,160,33.79
2222,42,2023-09-04,63,190,39.71
2223,43,2023-09-04,201,16,35.46
2224,44,2023-09-04,211,142,50.0
2225,47,2023-09-04,102,93,9.58
2226,49,2023-09-04,63,72,50.64
2227,50,2023-09-04,159,261,23.12
2228,51,2023-09-04,117,172,41.92
2229,53,2023-09-04,8,122,40.3
2230,54,2023-09-04,21,45,25.73
2231,55,2023-09-04,86,12,44.27
2232,57,2023-09-04,191,194,34.6
2233,59,2023-09-04,17,75,52.59
2234,60,2023-09-04,150,60,19.49
2235,61,2023-09-04,82,135,46.9
2236,63,2023-09-04,60,257,56.74
2237,64,2023-09-04,132,115,18.38
2238,65,2023-09-04,182,120,50.15
2239,67,2023-09-04,211,118,19.71
2240,68,2023-09-04,2,77,23.88
2241,71,2023-09-04,51,11,39.89
2242,72,2023-09-04,39,101,54.98
2243,73,2023-09-04,11,180,36.45
2244,75,2023-09-04,93,50,37.43
2245,76,2023-09-04,163,25,18.82
2246,79,2023-09-04,11,109,29.39
2247,82,2023-09-04,76,104,41.93
2248,84,2023-09-04,102,148,37.77
2249,85,2023-09-04,76,82,23.25
2250,86,2023-09-04,67,88,169.43
2251,88,2023-09-04,163,44,164.04
2252,90,2023-09-04,93,95,125.8
2253,91,2023-09-04,174,90,90.47
2254,92,2023-09-04,175,46,138.22
2255,94,2023-09-04,85,282,102.54
2256,96,2023-09-04,94,241,138.56
2257,98,2023-09-04,117,174,154.53
2258,99,2023-09-04,141,82,183.75
2259,100,2023-09-04,33,48,140.44
2260,102,2023-09-04,69,136,176.87
2261,104,2023-09-04,103,18,119.73
2262,106,2023-09-04,4,90,170.03
2263,107,2023-09-04,166,143,154.36
2264,109,2023-09-04,28,135,186.94
2265,111,2023-09-04,214,57,101.8
2266,113,2023-09-04,190,133,78.56
2267,115,2023-09-04,79,72,98.93
2268,117,2023-09-04,172,156,147.34
2269,119,2023-09-04,176,46,59.9
2270,120,2023-09-04,87,59,145.83
2271,122,2023-09-04,120,101,28.64
2272,123,2023-09-04,182,91,161.58
2273,124,2023-09-04,2,68,41.41
2274,126,2023-09-04,207,126,137.25
2275,129,2023-09-04,63,194,118.97
2276,130,2023-09-04,68,207,48.58
2277,131,2023-09-04,70,42,34.23
2278,132,2023-09-04,184,60,143.16
2279,136,2023-09-04,101,32,125.6
2280,137,2023-09-04,50,120,168.0
2281,139,2023-09-04,113,90,66.86
2282,141,2023-09-04,126,85,108.92
2283,142,2023-09-04,170,39,147.74
2284,144,2023-09-04,111,134,152.81
2285,146,2023-09-04,146,91,88.63
2286,148,2023-09-04,81,71,39.42
2287,150,2023-09-04,213,59,58.07
2288,154,2023-09-04,160,67,39.1
2289,155,2023-09-04,203,66,109.26
2290,156,2023-09-04,2,114,98.07
2291,157,2023-09-04,116,123,46.65
2292,158,2023-09-04,8,207,23.61
2293,159,2023-09-04,115,118,105.54
2294,161,2023-09-04,115,117,59.81
2295,163,2023-09-04,100,411,66.67
2296,165,2023-09-04,37,96,112.03
2297,166,2023-09-04,17,84,76.98
2298,168,2023-09-04,144,94,46.6
2299,169,2023-09-04,100,387,28.14
2300,170,2023-09-04,109,12,43.78
2301,1,2023-09-11,208,145,45.62
2302,4,2023-09-11,182,178,8.32
2303,5,2023-09-11,43,98,37.52
2304,7,2023-09-11,15,55,45.47
2305,9,2023-09-11,214,92,20.88
2306,10,2023-09-11,139,83,15.55
2307,11,2023-09-11,58,118,28.57
2308,15,2023-09-11,31,132,45.13
2309,16,2023-09-11,7,300,38.04
2310,17,2023-09-11,220,138,9.0
2311,19,2023-09-11,139,71,47.73
2312,22,2023-09-11,114,164,16.64
2313,25,2023-09-11,140,172,43.66
2314,26,2023-09-11,184,82,25.31
2315,27,2023-09-11,189,102,11.54
2316,28,2023-09-11,85,234,43.5
2317,31,2023-09-11,180,89,45.85
2318,32,2023-09-11,119,40,36.85
2319,35,2023-09-11,110,77,30.64
2320,39,2023-09-11,41,282,33.05
2321,42,2023-09-11,77,88,39.01
2322,44,2023-09-11,14,118,51.5
2323,47,2023-09-11,39,81,9.78
2324,50,2023-09-11,171,47,22.32
2325,51,2023-09-11,58,73,41.83
2326,54,2023-09-11,165,102,25.39
2327,57,2023-09-11,70,81,34.85
2328,58,2023-09-11,46,33,16.82
2329,59,2023-09-11,84,54,52.07
2330,60,2023-09-11,19,122,19.12
2331,61,2023-09-11,128,88,45.68
2332,63,2023-09-11,183,225,54.86
2333,64,2023-09-11,160,84,18.19
2334,66,2023-09-11,220,97,46.77
2335,68,2023-09-11,181,113,23.43
2336,69,2023-09-11,176,18,10.74
2337,71,2023-09-11,135,47,39.9
2338,72,2023-09-11,112,102,52.93
2339,73,2023-09-11,61,51,35.93
2340,75,2023-09-11,147,76,37.84
2341,78,2023-09-11,207,45,54.92
2342,79,2023-09-11,86,72,29.62
2343,80,2023-09-11,81,10,23.71
2344,81,2023-09-11,107,163,32.7
2345,82,2023-09-11,167,441,41.46
2346,83,2023-09-11,37,35,40.42
2347,86,2023-09-11,94,162,168.57
2348,87,2023-09-11,93,89,111.4
2349,88,2023-09-11,200,108,162.76
2350,90,2023-09-11,67,82,121.86
2351,92,2023-09-11,102,43,137.5
2352,94,2023-09-11,175,46,101.13
2353,96,2023-09-11,173,151,142.37
2354,97,2023-09-11,2,45,101.15
2355,101,2023-09-11,134,106,115.33
2356,102,2023-09-11,138,255,176.53
2357,104,2023-09-11,211,35,118.4
2358,106,2023-09-11,83,43,176.07
2359,107,2023-09-11,23,219,152.44
2360,108,2023-09-11,129,52,134.52
2361,109,2023-09-11,2,119,193.12
2362,113,2023-09-11,181,172,76.96
2363,114,2023-09-11,17,78,44.97
2364,118,2023-09-11,112,45,66.72
2365,120,2023-09-11,33,111,143.77
2366,121,2023-09-11,172,46,27.01
2367,124,2023-09-11,6,58,42.42
2368,125,2023-09-11,9,29,106.9
2369,126,2023-09-11,13,149,136.14
2370,132,2023-09-11,139,74,138.14
2371,137,2023-09-11,87,66,165.8
2372,141,2023-09-11,22,234,111.75
2373,143,2023-09-11,122,142,142.23
2374,144,2023-09-11,105,315,151.0
2375,145,2023-09-11,25,74,31.58
2376,146,2023-09-11,176,55,88.31
2377,147,2023-09-11,41,273,63.62
2378,148,2023-09-11,207,97,40.79
2379,149,2023-09-11,19,48,75.28
2380,151,2023-09-11,131,39,84.83
2381,153,2023-09-11,205,82,70.66
2382,156,2023-09-11,41,240,98.87
2383,157,2023-09-11,210,148,48.25
2384,158,2023-09-11,175,80,22.65
2385,159,2023-09-11,174,53,110.0
2386,161,2023-09-11,5,91,60.92
2387,164,2023-09-11,158,87,32.59
2388,165,2023-09-11,197,61,114.36
2389,166,2023-09-11,56,84,75.53
2390,167,2023-09-11,190,117,59.99
2391,168,2023-09-11,215,250,48.86
2392,169,2023-09-11,159,336,28.95
2393,1,2023-09-18,68,348,45.31
2394,4,2023-09-18,125,62,8.48
2395,5,2023-09-18,160,65,36.6
2396,6,2023-09-18,165,73,11.44
2397,7,2023-09-18,69,36,45.28
2398,8,2023-09-18,74,38,13.46
2399,9,2023-09-18,36,65,20.45
2400,10,2023-09-18,4,89,14.92
2401,11,2023-09-18,138,163,28.17
2402,13,2023-09-18,108,67,40.86
2403,15,2023-09-18,138,226,44.97
2404,16,2023-09-18,197,139,37.33
2405,20,2023-09-18,170,65,19.55
2406,22,2023-09-18,198,162,16.96
2407,23,2023-09-18,108,69,40.11
2408,24,2023-09-18,114,169,32.02
2409,25,2023-09-18,13,81,44.36
2410,26,2023-09-18,50,198,25.63
2411,27,2023-09-18,78,253,11.77
2412,28,2023-09-18,67,58,43.71
2413,30,2023-09-18,64,124,34.83
2414,31,2023-09-18,82,198,46.45
2415,32,2023-09-18,84,81,35.61
2416,34,2023-09-18,63,142,45.63
2417,36,2023-09-18,5,59,9.81
2418,37,2023-09-18,146,15,29.41
2419,39,2023-09-18,29,264,32.38
2420,44,2023-09-18,39,139,50.84
2421,48,2023-09-18,164,53,14.57
2422,49,2023-09-18,130,60,50.5
2423,57,2023-09-18,21,135,34.75
2424,62,2023-09-18,95,38,43.92
2425,63,2023-09-18,118,255,56.58
2426,64,2023-09-18,153,132,17.86
2427,67,2023-09-18,188,106,19.74
2428,68,2023-09-18,166,87,23.37
2429,70,2023-09-18,34,172,49.84
2430,71,2023-09-18,38,31,39.09
2431,72,2023-09-18,130,100,55.08
2432,77,2023-09-18,208,18,33.22
2433,78,2023-09-18,168,28,54.44
2434,79,2023-09-18,160,52,29.67
2435,81,2023-09-18,140,102,33.44
2436,82,2023-09-18,66,205,43.25
2437,84,2023-09-18,58,136,37.62
2438,86,2023-09-18,184,64,163.93
2439,87,2023-09-18,124,137,110.3
2440,90,2023-09-18,85,186,122.99
2441,91,2023-09-18,145,40,90.83
2442,92,2023-09-18,28,91,139.93
2443,93,2023-09-18,81,32,176.89
2444,94,2023-09-18,204,56,105.54
2445,96,2023-09-18,186,147,138.49
2446,97,2023-09-18,21,93,102.66
2447,98,2023-09-18,129,55,160.8
2448,99,2023-09-18,19,176,181.97
2449,102,2023-09-18,6,115,179.93
2450,106,2023-09-18,116,57,168.28
2451,107,2023-09-18,21,114,151.42
2452,108,2023-09-18,132,160,136.33
2453,109,2023-09-18,99,81,191.04
2454,111,2023-09-18,190,135,97.64
2455,112,2023-09-18,15,62,95.03
2456,113,2023-09-18,141,131,77.78
2457,114,2023-09-18,135,95,43.05
2458,116,2023-09-18,157,70,119.84
2459,117,2023-09-18,185,47,151.86
2460,118,2023-09-18,2,83,68.4
2461,120,2023-09-18,219,81,147.49
2462,122,2023-09-18,10,194,29.64
2463,123,2023-09-18,118,135,159.61
2464,124,2023-09-18,49,70,42.71
2465,125,2023-09-18,96,54,105.04
2466,126,2023-09-18,153,273,137.87
2467,127,2023-09-18,128,45,129.4
2468,128,2023-09-18,135,92,35.09
2469,130,2023-09-18,82,99,49.28
2470,131,2023-09-18,72,79,35.0
2471,135,2023-09-18,193,37,34.04
2472,137,2023-09-18,192,77,164.19
2473,141,2023-09-18,152,87,111.67
2474,142,2023-09-18,160,48,147.64
2475,143,2023-09-18,95,85,139.57
2476,144,2023-09-18,74,136,155.67
2477,145,2023-09-18,175,65,32.15
2478,147,2023-09-18,45,41,65.44
2479,148,2023-09-18,170,46,40.57
2480,150,2023-09-18,1,163,60.41
2481,152,2023-09-18,98,17,30.28
2482,153,2023-09-18,102,45,68.53
2483,154,2023-09-18,132,170,39.25
2484,155,2023-09-18,142,85,110.95
2485,156,2023-09-18,66,262,96.75
2486,157,2023-09-18,49,81,48.14
2487,158,2023-09-18,21,107,23.42
2488,161,2023-09-18,118,194,59.77
2489,163,2023-09-18,208,89,66.93
2490,164,2023-09-18,101,84,34.08
2491,165,2023-09-18,192,94,110.52
2492,167,2023-09-18,189,78,62.7
2493,168,2023-09-18,50,246,47.08
2494,169,2023-09-18,115,114,28.14
2495,170,2023-09-18,94,50,44.65
2496,3,2023-09-25,213,79,14.92
2497,4,2023-09-25,100,141,8.34
2498,9,2023-09-25,130,93,20.76
2499,10,2023-09-25,164,109,15.56
2500,11,2023-09-25,110,158,28.34
2501,12,2023-09-25,95,34,34.45
2502,13,2023-09-25,83,126,40.94
2503,14,2023-09-25,205,111,32.76
2504,15,2023-09-25,145,94,43.36
2505,16,2023-09-25,173,181,38.22
2506,18,2023-09-25,118,28,24.81
2507,19,2023-09-25,93,96,47.06
2508,20,2023-09-25,159,174,19.47
2509,21,2023-09-25,104,133,13.13
2510,24,2023-09-25,169,156,32.82
2511,26,2023-09-25,164,137,26.03
2512,27,2023-09-25,105,267,11.99
2513,31,2023-09-25,78,268,46.46
2514,32,2023-09-25,155,75,36.76
2515,34,2023-09-25,176,60,44.67
2516,35,2023-09-25,150,79,29.34
2517,37,2023-09-25,16,52,29.38
2518,39,2023-09-25,154,158,33.62
2519,41,2023-09-25,189,58,52.99
2520,42,2023-09-25,97,91,39.68
2521,43,2023-09-25,91,135,34.56
2522,44,2023-09-25,117,190,51.82
2523,46,2023-09-25,68,57,38.5
2524,47,2023-09-25,111,88,10.04
2525,49,2023-09-25,90,83,50.54
2526,51,2023-09-25,137,73,41.29
2527,52,2023-09-25,139,54,21.08
2528,53,2023-09-25,89,81,38.48
2529,54,2023-09-25,207,63,25.83
2530,56,2023-09-25,178,14,9.73
2531,57,2023-09-25,196,81,34.48
2532,59,2023-09-25,16,106,51.67
2533,60,2023-09-25,73,167,19.11
2534,61,2023-09-25,90,44,45.12
2535,62,2023-09-25,214,21,44.7
2536,66,2023-09-25,207,60,45.51
2537,67,2023-09-25,70,112,19.45
2538,68,2023-09-25,70,65,23.4
2539,69,2023-09-25,68,81,10.77
2540,71,2023-09-25,24,34,40.49
2541,72,2023-09-25,99,106,54.04
2542,73,2023-09-25,164,81,37.77
2543,74,2023-09-25,110,41,37.31
2544,75,2023-09-25,130,83,37.46
2545,79,2023-09-25,155,57,29.43
2546,82,2023-09-25,204,150,43.13
2547,83,2023-09-25,169,106,41.91
2548,84,2023-09-25,210,122,39.08
2549,86,2023-09-25,182,144,164.75
2550,87,2023-09-25,109,140,110.74
2551,88,2023-09-25,117,113,169.71
2552,90,2023-09-25,181,95,120.75
2553,91,2023-09-25,107,160,89.07
2554,94,2023-09-25,197,46,105.16
2555,98,2023-09-25,107,135,159.62
2556,99,2023-09-25,50,162,183.17
2557,100,2023-09-25,23,90,139.2
2558,102,2023-09-25,73,165,180.98
2559,103,2023-09-25,200,45,116.47
2560,104,2023-09-25,1,97,121.2
2561,107,2023-09-25,95,97,148.64
2562,108,2023-09-25,129,58,134.89
2563,109,2023-09-25,70,103,192.81
2564,110,2023-09-25,131,90,85.07
2565,112,2023-09-25,159,155,91.75
2566,113,2023-09-25,43,92,79.73
2567,114,2023-09-25,88,243,44.01
2568,115,2023-09-25,181,118,100.62
2569,116,2023-09-25,11,95,116.65
2570,117,2023-09-25,10,90,146.91
2571,118,2023-09-25,17,55,69.35
2572,119,2023-09-25,53,162,60.89
2573,120,2023-09-25,118,167,145.4
2574,122,2023-09-25,38,113,29.84
2575,123,2023-09-25,156,159,158.97
2576,124,2023-09-25,30,104,42.54
2577,126,2023-09-25,180,84,137.37
2578,129,2023-09-25,92,85,119.76
2579,130,2023-09-25,74,99,50.17
2580,131,2023-09-25,207,52,34.42
2581,134,2023-09-25,31,46,93.28
2582,141,2023-09-25,32,178,109.94
2583,143,2023-09-25,39,60,141.54
2584,144,2023-09-25,211,135,151.01
2585,145,2023-09-25,43,52,31.07
2586,146,2023-09-25,166,59,88.74
2587,147,2023-09-25,40,104,64.76
2588,149,2023-09-25,187,31,75.68
2589,150,2023-09-25,147,44,58.6
2590,154,2023-09-25,118,212,40.21
2591,157,2023-09-25,148,167,47.3
2592,158,2023-09-25,217,131,22.95
2593,159,2023-09-25,198,112,107.57
2594,162,2023-09-25,120,52,105.62
2595,163,2023-09-25,121,384,66.61
2596,165,2023-09-25,178,91,112.28
2597,166,2023-09-25,29,249,75.18
2598,167,2023-09-25,214,40,62.19
2599,168,2023-09-25,71,100,46.95
2600,169,2023-09-25,142,116,28.82
2601,1,2023-10-02,18,118,45.82
2602,6,2023-10-02,123,90,12.01
2603,11,2023-10-02,106,85,27.58
2604,13,2023-10-02,143,73,40.35
2605,14,2023-10-02,33,158,33.92
2606,15,2023-10-02,122,252,45.06
2607,16,2023-10-02,218,150,38.44
2608,17,2023-10-02,147,54,8.84
2609,19,2023-10-02,57,54,46.99
2610,21,2023-10-02,68,255,13.03
2611,22,2023-10-02,140,189,16.93
2612,23,2023-10-02,8,138,39.18
2613,26,2023-10-02,74,86,25.4
2614,27,2023-10-02,25,134,11.66
2615,28,2023-10-02,162,99,43.99
2616,31,2023-10-02,19,158,45.04
2617,32,2023-10-02,175,41,36.76
2618,34,2023-10-02,64,106,45.16
2619,35,2023-10-02,104,72,30.42
2620,36,2023-10-02,17,63,9.79
2621,39,2023-10-02,125,121,33.81
2622,42,2023-10-02,106,115,39.82
2623,43,2023-10-02,131,93,34.59
2624,44,2023-10-02,69,90,51.14
2625,45,2023-10-02,190,48,16.81
2626,47,2023-10-02,75,50,9.87
2627,48,2023-10-02,83,41,14.65
2628,49,2023-10-02,165,99,51.78
2629,50,2023-10-02,61,93,23.15
2630,51,2023-10-02,75,53,41.93
2631,53,2023-10-02,25,51,38.59
2632,54,2023-10-02,205,99,25.35
2633,55,2023-10-02,64,23,44.96
2634,56,2023-10-02,146,37,9.84
2635,57,2023-10-02,160,115,34.96
2636,60,2023-10-02,80,72,19.0
2637,63,2023-10-02,126,122,56.57
2638,67,2023-10-02,121,270,20.45
2639,68,2023-10-02,204,61,24.06
2640,69,2023-10-02,60,25,10.6
2641,70,2023-10-02,177,81,50.72
2642,71,2023-10-02,37,49,40.12
2643,72,2023-10-02,168,150,54.2
2644,73,2023-10-02,72,67,36.29
2645,75,2023-10-02,122,171,38.39
2646,78,2023-10-02,108,22,53.74
2647,79,2023-10-02,55,176,30.41
2648,80,2023-10-02,147,14,24.41
2649,81,2023-10-02,42,169,34.25
2650,82,2023-10-02,92,148,43.07
2651,84,2023-10-02,41,369,37.6
2652,87,2023-10-02,192,134,113.46
2653,92,2023-10-02,168,93,141.84
2654,94,2023-10-02,126,77,104.31
2655,95,2023-10-02,138,73,109.01
2656,97,2023-10-02,56,64,99.51
2657,98,2023-10-02,193,95,161.35
2658,99,2023-10-02,137,51,187.15
2659,102,2023-10-02,162,169,182.94
2660,103,2023-10-02,199,108,119.1
2661,106,2023-10-02,47,154,170.68
2662,107,2023-10-02,13,117,149.33
2663,108,2023-10-02,70,73,134.82
2664,109,2023-10-02,85,297,188.46
2665,111,2023-10-02,98,68,101.19
2666,113,2023-10-02,69,52,79.27
2667,116,2023-10-02,170,58,121.14
2668,117,2023-10-02,96,95,149.36
2669,118,2023-10-02,153,228,67.19
2670,119,2023-10-02,44,74,61.61
2671,120,2023-10-02,122,169,148.14
2672,121,2023-10-02,160,48,27.36
2673,122,2023-10-02,113,86,29.46
2674,124,2023-10-02,1,113,41.0
2675,126,2023-10-02,19,264,135.14
2676,127,2023-10-02,18,100,126.07
2677,128,2023-10-02,36,43,34.97
2678,129,2023-10-02,141,261,119.34
2679,130,2023-10-02,202,82,48.39
2680,131,2023-10-02,6,72,33.58
2681,132,2023-10-02,56,99,140.6
2682,134,2023-10-02,18,75,93.66
2683,135,2023-10-02,78,93,34.83
2684,136,2023-10-02,170,15,125.34
2685,137,2023-10-02,204,67,167.73
2686,142,2023-10-02,155,44,148.68
2687,143,2023-10-02,72,62,139.86
2688,146,2023-10-02,70,58,88.61
2689,147,2023-10-02,37,84,65.91
2690,155,2023-10-02,31,60,109.22
2691,156,2023-10-02,54,146,100.0
2692,157,2023-10-02,4,149,47.56
2693,158,2023-10-02,3,252,23.37
2694,159,2023-10-02,62,134,109.8
2695,161,2023-10-02,208,144,61.02
2696,162,2023-10-02,3,39,107.51
2697,163,2023-10-02,124,89,64.12
2698,164,2023-10-02,16,104,32.97
2699,166,2023-10-02,183,126,76.96
2700,167,2023-10-02,158,77,62.15
2701,168,2023-10-02,128,131,46.6
2702,169,2023-10-02,126,128,28.69
2703,3,2023-10-09,84,89,14.62
2704,9,2023-10-09,22,141,20.87
2705,10,2023-10-09,55,158,15.21
2706,11,2023-10-09,95,84,28.54
2707,14,2023-10-09,154,104,33.16
2708,15,2023-10-09,204,103,44.67
2709,16,2023-10-09,216,232,38.95
2710,19,2023-10-09,151,159,47.05
2711,20,2023-10-09,70,66,18.96
2712,23,2023-10-09,17,48,39.48
2713,24,2023-10-09,25,82,31.75
2714,26,2023-10-09,95,83,25.81
2715,27,2023-10-09,19,169,11.96
2716,30,2023-10-09,73,115,35.86
2717,31,2023-10-09,27,87,45.98
2718,32,2023-10-09,57,55,36.97
2719,34,2023-10-09,94,75,45.19
2720,35,2023-10-09,64,79,30.23
2721,36,2023-10-09,68,346,9.78
2722,39,2023-10-09,186,90,33.24
2723,42,2023-10-09,68,240,37.93
2724,43,2023-10-09,96,15,35.17
2725,44,2023-10-09,92,81,51.35
2726,49,2023-10-09,34,111,51.24
2727,51,2023-10-09,42,127,42.28
2728,53,2023-10-09,154,133,38.42
2729,56,2023-10-09,188,47,9.87
2730,57,2023-10-09,66,261,35.13
2731,59,2023-10-09,1,91,51.83
2732,61,2023-10-09,207,46,46.27
2733,63,2023-10-09,87,128,56.79
2734,64,2023-10-09,38,87,18.32
2735,65,2023-10-09,170,58,49.82
2736,67,2023-10-09,100,291,20.35
2737,68,2023-10-09,57,45,24.3
2738,69,2023-10-09,161,66,10.72
2739,70,2023-10-09,84,78,50.35
2740,72,2023-10-09,50,154,54.08
2741,74,2023-10-09,172,90,38.31
2742,75,2023-10-09,8,102,37.89
2743,76,2023-10-09,101,32,18.77
2744,80,2023-10-09,113,22,24.65
2745,82,2023-10-09,126,137,43.5
2746,84,2023-10-09,134,163,38.31
2747,87,2023-10-09,95,128,110.49
2748,88,2023-10-09,36,100,164.06
2749,90,2023-10-09,73,118,124.26
2750,91,2023-10-09,101,72,91.5
2751,92,2023-10-09,75,81,143.64
2752,94,2023-10-09,14,59,105.14
2753,95,2023-10-09,218,70,114.31
2754,96,2023-10-09,80,180,143.3
2755,97,2023-10-09,121,177,104.09
2756,98,2023-10-09,133,95,156.69
2757,99,2023-10-09,116,86,184.2
2758,100,2023-10-09,81,10,142.92
2759,101,2023-10-09,203,58,116.56
2760,102,2023-10-09,138,255,176.95
2761,104,2023-10-09,26,30,117.94
2762,105,2023-10-09,65,32,103.07
2763,108,2023-10-09,47,95,135.77
2764,109,2023-10-09,141,196,187.16
2765,113,2023-10-09,115,62,76.25
2766,114,2023-10-09,147,83,42.95
2767,115,2023-10-09,150,63,98.86
2768,116,2023-10-09,15,81,121.03
2769,117,2023-10-09,48,80,146.63
2770,118,2023-10-09,138,178,69.32
2771,120,2023-10-09,54,66,144.5
2772,121,2023-10-09,69,38,27.26
2773,122,2023-10-09,77,140,29.68
2774,123,2023-10-09,219,46,160.4
2775,126,2023-10-09,187,134,133.0
2776,128,2023-10-09,19,180,34.9
2777,129,2023-10-09,50,219,124.0
2778,134,2023-10-09,11,162,94.43
2779,136,2023-10-09,107,23,125.18
2780,139,2023-10-09,160,56,67.42
2781,141,2023-10-09,126,61,111.94
2782,143,2023-10-09,163,81,137.5
2783,144,2023-10-09,202,151,151.84
2784,145,2023-10-09,57,46,32.6
2785,146,2023-10-09,91,234,92.03
2786,148,2023-10-09,30,167,40.35
2787,149,2023-10-09,60,73,72.29
2788,150,2023-10-09,139,65,58.93
2789,154,2023-10-09,30,184,38.72
2790,155,2023-10-09,63,108,108.28
2791,156,2023-10-09,212,128,97.86
2792,157,2023-10-09,147,107,48.42
2793,158,2023-10-09,174,120,22.64
2794,159,2023-10-09,78,96,109.17
2795,160,2023-10-09,71,32,99.98
2796,161,2023-10-09,108,144,61.58
2797,162,2023-10-09,136,38,105.55
2798,163,2023-10-09,75,128,64.15
2799,165,2023-10-09,90,90,113.93
2800,168,2023-10-09,45,133,48.14
2801,169,2023-10-09,199,199,28.65
2802,1,2023-10-16,65,103,44.27
2803,3,2023-10-16,106,98,14.73
2804,4,2023-10-16,140,162,8.19
2805,5,2023-10-16,56,40,38.04
2806,7,2023-10-16,121,87,45.99
2807,9,2023-10-16,213,47,20.14
2808,10,2023-10-16,216,169,15.2
2809,11,2023-10-16,54,134,27.74
2810,14,2023-10-16,207,71,33.6
2811,15,2023-10-16,126,85,44.9
2812,16,2023-10-16,166,118,37.44
2813,17,2023-10-16,56,86,8.64
2814,18,2023-10-16,51,59,24.43
2815,19,2023-10-16,184,54,45.86
2816,20,2023-10-16,169,100,18.97
2817,21,2023-10-16,208,76,13.1
2818,22,2023-10-16,7,271,16.6
2819,24,2023-10-16,149,154,32.59
2820,25,2023-10-16,167,300,43.22
2821,27,2023-10-16,115,108,11.45
2822,28,2023-10-16,194,83,43.35
2823,30,2023-10-16,175,41,35.56
2824,31,2023-10-16,111,141,46.73
2825,32,2023-10-16,28,58,36.18
2826,33,2023-10-16,124,48,26.17
2827,35,2023-10-16,34,156,30.82
2828,36,2023-10-16,136,51,9.69
2829,39,2023-10-16,180,125,32.51
2830,42,2023-10-16,16,192,38.58
2831,44,2023-10-16,39,106,50.87
2832,47,2023-10-16,68,252,9.6
2833,48,2023-10-16,24,73,14.2
2834,49,2023-10-16,154,77,52.17
2835,50,2023-10-16,184,89,23.25
2836,54,2023-10-16,139,53,25.58
2837,57,2023-10-16,110,158,35.85
2838,61,2023-10-16,113,74,45.97
2839,63,2023-10-16,97,120,56.39
2840,65,2023-10-16,148,140,51.01
